Date,Day of Week(0-6),Day of the Month(1-31),Month of the Year(1-12),Time of Day(0-23),Holidays,Humidity,Temperature,Load WEST
7/10/2013,2,10,7,19,0,28.01,37.3,1680.102212
7/10/2013,2,10,7,20,0,32.19,36.1,1629.994906
7/10/2013,2,10,7,21,0,36.2,33.8,1550.961373
7/10/2013,2,10,7,22,0,38.85,32.5,1497.438911
7/10/2013,2,10,7,23,0,41.94,31.8,1394.576364
7/11/2013,3,11,7,0,0,49.64,31,1273.39484
7/11/2013,3,11,7,1,0,55.25,29.8,1180.068622
7/11/2013,3,11,7,2,0,60.09,28.9,1113.98342
7/11/2013,3,11,7,3,0,62.12,28.2,1067.17587
7/11/2013,3,11,7,4,0,64.43,27.7,1033.910044
7/11/2013,3,11,7,5,0,67.35,26.9,1015.695602
7/11/2013,3,11,7,6,0,68.66,26.6,1025.672685
7/11/2013,3,11,7,7,0,71.78,26.1,1064.224127
7/11/2013,3,11,7,8,0,67.89,27.2,1092.424063
7/11/2013,3,11,7,9,0,61.06,29.2,1157.636222
7/11/2013,3,11,7,10,0,53.13,31.3,1240.265669
7/11/2013,3,11,7,11,0,47.28,33.2,1335.846187
7/11/2013,3,11,7,12,0,42.41,34.6,1434.537562
7/11/2013,3,11,7,13,0,36.67,35.6,1521.269897
7/11/2013,3,11,7,14,0,33.1,36.7,1594.379646
7/11/2013,3,11,7,15,0,31.73,37.4,1648.315402
7/11/2013,3,11,7,16,0,29.39,38.3,1684.658007
7/11/2013,3,11,7,17,0,31.35,37,1698.89484
7/11/2013,3,11,7,18,0,32.84,36.1,1660.591513
7/11/2013,3,11,7,19,0,36.59,34.8,1622.710815
7/11/2013,3,11,7,20,0,52.74,30.2,1567.304948
7/11/2013,3,11,7,21,0,56.49,29,1496.271362
7/11/2013,3,11,7,22,0,60.6,28.3,1457.601308
7/11/2013,3,11,7,23,0,59.18,28.1,1364.23038
7/12/2013,4,12,7,0,0,60.72,27.3,1254.86606
7/12/2013,4,12,7,1,0,63.29,26.6,1163.463989
7/12/2013,4,12,7,2,0,63.13,26.1,1100.142944
7/12/2013,4,12,7,3,0,63.91,26.2,1050.636559
7/12/2013,4,12,7,4,0,67.18,26.1,1015.752332
7/12/2013,4,12,7,5,0,70.14,25.1,990.078629
7/12/2013,4,12,7,6,0,74.36,24.1,998.1563356
7/12/2013,4,12,7,7,0,73.78,24.2,1027.71565
7/12/2013,4,12,7,8,0,64.75,26.9,1061.612467
7/12/2013,4,12,7,9,0,55.27,29,1135.733723
7/12/2013,4,12,7,10,0,47.86,31.2,1230.06996
7/12/2013,4,12,7,11,0,40.79,33.4,1329.570236
7/12/2013,4,12,7,12,0,35.52,35.2,1432.824436
7/12/2013,4,12,7,13,0,32,36.9,1508.934681
7/12/2013,4,12,7,14,0,30.92,37.2,1586.565503
7/12/2013,4,12,7,15,0,29.28,38.1,1647.227321
7/12/2013,4,12,7,16,0,28.12,38.1,1696.569491
7/12/2013,4,12,7,17,0,27.84,38.3,1719.461031
7/12/2013,4,12,7,18,0,26.71,38.6,1704.092585
7/12/2013,4,12,7,19,0,27.09,37.9,1667.193326
7/12/2013,4,12,7,20,0,28.92,36.8,1607.752682
7/12/2013,4,12,7,21,0,35.12,33.8,1531.009431
7/12/2013,4,12,7,22,0,39.7,32,1478.96058
7/12/2013,4,12,7,23,0,44.55,30.9,1375.997539
7/13/2013,5,13,7,0,1,48.06,29.7,1251.60602
7/13/2013,5,13,7,1,1,51.02,28.9,1158.758551
7/13/2013,5,13,7,2,1,53.32,28.2,1087.897085
7/13/2013,5,13,7,3,1,55.27,27.8,1035.513432
7/13/2013,5,13,7,4,1,60.29,27,988.8775378
7/13/2013,5,13,7,5,1,63.5,26.2,958.5232574
7/13/2013,5,13,7,6,1,68.16,25,943.5197025
7/13/2013,5,13,7,7,1,66.12,25.6,939.5918364
7/13/2013,5,13,7,8,1,63.09,27.2,952.7446463
7/13/2013,5,13,7,9,1,55.65,29.6,1036.565079
7/13/2013,5,13,7,10,1,47.16,31.9,1144.738395
7/13/2013,5,13,7,11,1,41.38,34,1262.405792
7/13/2013,5,13,7,12,1,35.71,35.5,1372.459386
7/13/2013,5,13,7,13,1,33.48,36.3,1462.193857
7/13/2013,5,13,7,14,1,28.42,38.2,1537.018988
7/13/2013,5,13,7,15,1,27.17,38.5,1593.719647
7/13/2013,5,13,7,16,1,26.91,38.4,1633.727074
7/13/2013,5,13,7,17,1,26.32,38.3,1657.915038
7/13/2013,5,13,7,18,1,24.17,38.5,1665.916638
7/13/2013,5,13,7,19,1,26.43,37.5,1639.470401
7/13/2013,5,13,7,20,1,27.85,36.1,1593.705703
7/13/2013,5,13,7,21,1,30.41,33.7,1515.451564
7/13/2013,5,13,7,22,1,32.2,32.3,1454.812068
7/13/2013,5,13,7,23,1,35.89,30.7,1350.656178
7/14/2013,6,14,7,0,1,36.04,29.9,1240.79901
7/14/2013,6,14,7,1,1,38.95,28.4,1156.791782
7/14/2013,6,14,7,2,1,40.1,27.1,1090.346108
7/14/2013,6,14,7,3,1,43.01,25.7,1042.405907
7/14/2013,6,14,7,4,1,47.28,24.5,1004.605346
7/14/2013,6,14,7,5,1,48.47,24.1,977.0911525
7/14/2013,6,14,7,6,1,52.22,23.3,958.7261281
7/14/2013,6,14,7,7,1,52.86,23.4,948.4527836
7/14/2013,6,14,7,8,1,55.43,23.7,952.3031751
7/14/2013,6,14,7,9,1,56.72,24.1,1031.888736
7/14/2013,6,14,7,10,1,65.06,23.2,1132.052354
7/14/2013,6,14,7,11,1,82.63,21.4,1232.173871
7/14/2013,6,14,7,12,1,86.02,21,1328.948375
7/14/2013,6,14,7,13,1,86.22,21.4,1412.862707
7/14/2013,6,14,7,14,1,85.29,21,1472.226647
7/14/2013,6,14,7,15,1,82.74,21,1493.023566
7/14/2013,6,14,7,16,1,81.8,21.1,1508.900505
7/14/2013,6,14,7,17,1,85.66,21,1489.81056
7/14/2013,6,14,7,18,1,86.22,21.1,1440.953584
7/14/2013,6,14,7,19,1,85.57,21.1,1387.146246
7/14/2013,6,14,7,20,1,87.47,20.8,1319.423232
7/14/2013,6,14,7,21,1,86.85,20.5,1259.608066
7/14/2013,6,14,7,22,1,90.04,20,1223.679144
7/14/2013,6,14,7,23,1,92.76,20,1147.49656
7/15/2013,0,15,7,0,0,91.43,20,1056.36396
7/15/2013,0,15,7,1,0,92.04,19.9,979.0655092
7/15/2013,0,15,7,2,0,90.56,20.1,927.5932548
7/15/2013,0,15,7,3,0,93.09,19.6,897.7701829
7/15/2013,0,15,7,4,0,93.27,19.6,878.1754418
7/15/2013,0,15,7,5,0,93,19.6,873.4521738
7/15/2013,0,15,7,6,0,95.1,19.3,888.9662678
7/15/2013,0,15,7,7,0,95.19,19.3,933.7338579
7/15/2013,0,15,7,8,0,92.54,19.8,961.8345475
7/15/2013,0,15,7,9,0,92.12,20.1,982.1834859
7/15/2013,0,15,7,10,0,87.88,21,1000.686709
7/15/2013,0,15,7,11,0,87.86,21.5,1017.986561
7/15/2013,0,15,7,12,0,90.59,21.3,1031.344127
7/15/2013,0,15,7,13,0,90.29,21.9,1035.640181
7/15/2013,0,15,7,14,0,90.08,22.1,1044.88555
7/15/2013,0,15,7,15,0,90.76,22.9,1046.369402
7/15/2013,0,15,7,16,0,89.42,23.3,1046.005363
7/15/2013,0,15,7,17,0,88.8,23.3,1047.012946
7/15/2013,0,15,7,18,0,87.83,23.7,1034.563857
7/15/2013,0,15,7,19,0,89.14,23.6,1025.634884
7/15/2013,0,15,7,20,0,89.21,23.5,1007.493347
7/15/2013,0,15,7,21,0,90.14,23.5,1005.019627
7/15/2013,0,15,7,22,0,91.88,23,1012.93779
7/15/2013,0,15,7,23,0,91.36,22.9,973.1620454
7/16/2013,1,16,7,0,0,91.36,22.9,926.40958
7/16/2013,1,16,7,1,0,90.24,22.8,887.775705
7/16/2013,1,16,7,2,0,89.37,22.6,860.9665469
7/16/2013,1,16,7,3,0,87.75,22.5,848.4816653
7/16/2013,1,16,7,4,0,89.22,22.5,842.4900631
7/16/2013,1,16,7,5,0,92.17,22.5,842.9664519
7/16/2013,1,16,7,6,0,90.81,22.9,852.2371497
7/16/2013,1,16,7,7,0,90.9,22.9,904.8842377
7/16/2013,1,16,7,8,0,91.42,23,938.0791115
7/16/2013,1,16,7,9,0,88.12,23.9,973.6111179
7/16/2013,1,16,7,10,0,82.12,25.7,1012.413605
7/16/2013,1,16,7,11,0,75.44,27.2,1043.7512
7/16/2013,1,16,7,12,0,68.77,28.7,1068.3669
7/16/2013,1,16,7,13,0,68.16,28.4,1091.520625
7/16/2013,1,16,7,14,0,69.07,28.2,1122.741849
7/16/2013,1,16,7,15,0,75.11,27.4,1148.18501
7/16/2013,1,16,7,16,0,65.55,28.9,1171.139006
7/16/2013,1,16,7,17,0,66.01,29.1,1154.993655
7/16/2013,1,16,7,18,0,72.34,28.2,1110.707161
7/16/2013,1,16,7,19,0,71.71,26.6,1093.641077
7/16/2013,1,16,7,20,0,72.1,26.4,1070.444204
7/16/2013,1,16,7,21,0,72.27,25.1,1056.810649
7/16/2013,1,16,7,22,0,79.86,23.8,1061.584009
7/16/2013,1,16,7,23,0,83.13,23.5,1014.437255
7/17/2013,2,17,7,0,0,84.46,23.1,942.21649
7/17/2013,2,17,7,1,0,83.41,22.9,891.5210046
7/17/2013,2,17,7,2,0,86.29,22.7,861.2621102
7/17/2013,2,17,7,3,0,86.74,22.6,835.0818055
7/17/2013,2,17,7,4,0,88.09,22.6,823.7452759
7/17/2013,2,17,7,5,0,87.93,22.7,823.9256782
7/17/2013,2,17,7,6,0,89.02,22.7,850.8914066
7/17/2013,2,17,7,7,0,89.25,22.9,910.7040446
7/17/2013,2,17,7,8,0,90.03,23.4,948.1759515
7/17/2013,2,17,7,9,0,85.19,24.5,988.2505283
7/17/2013,2,17,7,10,0,81.45,25.7,1027.007399
7/17/2013,2,17,7,11,0,74.69,27.1,1067.355015
7/17/2013,2,17,7,12,0,72.03,28,1105.559127
7/17/2013,2,17,7,13,0,75.02,27.4,1143.975161
7/17/2013,2,17,7,14,0,65.04,29.4,1190.479236
7/17/2013,2,17,7,15,0,65.09,29.9,1217.161067
7/17/2013,2,17,7,16,0,70.51,27.4,1224.675822
7/17/2013,2,17,7,17,0,73.21,26.8,1200.322225
7/17/2013,2,17,7,18,0,75.42,26.1,1175.755365
7/17/2013,2,17,7,19,0,75.02,26.1,1144.956639
7/17/2013,2,17,7,20,0,77.1,25.8,1110.516062
7/17/2013,2,17,7,21,0,81.02,25.4,1089.364377
7/17/2013,2,17,7,22,0,85.17,24.6,1084.064799
7/17/2013,2,17,7,23,0,88.72,24,1033.92843
7/18/2013,3,18,7,0,0,88.98,23.8,956.91829
7/18/2013,3,18,7,1,0,90.24,23.1,895.8375955
7/18/2013,3,18,7,2,0,90.22,23,859.6895824
7/18/2013,3,18,7,3,0,91.48,22.6,836.1845966
7/18/2013,3,18,7,4,0,92.75,23.2,824.5044083
7/18/2013,3,18,7,5,0,92.09,22.7,825.0600843
7/18/2013,3,18,7,6,0,93.31,22.2,853.7087365
7/18/2013,3,18,7,7,0,93.93,22.4,906.2136046
7/18/2013,3,18,7,8,0,91.29,23.6,944.6238163
7/18/2013,3,18,7,9,0,82.6,26,982.4043607
7/18/2013,3,18,7,10,0,70.61,28.3,1028.438951
7/18/2013,3,18,7,11,0,58.74,29.9,1080.63256
7/18/2013,3,18,7,12,0,54.01,31,1135.00169
7/18/2013,3,18,7,13,0,49.9,31.8,1182.606451
7/18/2013,3,18,7,14,0,47.3,32.9,1229.065266
7/18/2013,3,18,7,15,0,44.72,33,1272.510949
7/18/2013,3,18,7,16,0,42.7,33.3,1311.731225
7/18/2013,3,18,7,17,0,42.31,33.5,1302.799622
7/18/2013,3,18,7,18,0,45.43,32.7,1283.424499
7/18/2013,3,18,7,19,0,43.32,32.8,1269.915505
7/18/2013,3,18,7,20,0,50.74,31.5,1239.754013
7/18/2013,3,18,7,21,0,61.6,28.5,1197.313178
7/18/2013,3,18,7,22,0,65.78,27.7,1191.042669
7/18/2013,3,18,7,23,0,67.67,26.8,1114.187289
7/19/2013,4,19,7,0,0,68.2,26.2,1027.30164
7/19/2013,4,19,7,1,0,70.54,25.7,958.8794317
7/19/2013,4,19,7,2,0,77.7,24.6,907.1937492
7/19/2013,4,19,7,3,0,80.26,23.9,871.9700593
7/19/2013,4,19,7,4,0,81.38,23.7,846.7962811
7/19/2013,4,19,7,5,0,81.72,23.4,837.1592851
7/19/2013,4,19,7,6,0,84.45,22.8,859.0292331
7/19/2013,4,19,7,7,0,85.14,22.7,901.1503336
7/19/2013,4,19,7,8,0,80.15,24.2,932.8931245
7/19/2013,4,19,7,9,0,69.41,27,995.8560225
7/19/2013,4,19,7,10,0,57.91,29.4,1061.690465
7/19/2013,4,19,7,11,0,46.36,31,1140.617594
7/19/2013,4,19,7,12,0,44.11,32.2,1211.804318
7/19/2013,4,19,7,13,0,37.81,33.3,1274.009678
7/19/2013,4,19,7,14,0,36.01,34,1336.099011
7/19/2013,4,19,7,15,0,39.7,32.5,1391.256863
7/19/2013,4,19,7,16,0,52.76,30.6,1439.168684
7/19/2013,4,19,7,17,0,49.22,31.7,1459.999207
7/19/2013,4,19,7,18,0,47.24,32.2,1448.942482
7/19/2013,4,19,7,19,0,48.2,31.4,1417.359593
7/19/2013,4,19,7,20,0,53.69,29.4,1370.401516
7/19/2013,4,19,7,21,0,62.7,27.3,1301.190493
7/19/2013,4,19,7,22,0,69.65,25.9,1262.449908
7/19/2013,4,19,7,23,0,73.63,25.3,1184.660455
7/20/2013,5,20,7,0,1,77.08,24.5,1090.08765
7/20/2013,5,20,7,1,1,79.69,23.9,1012.736975
7/20/2013,5,20,7,2,1,82.12,23.6,960.9014971
7/20/2013,5,20,7,3,1,84.76,23.5,920.3231895
7/20/2013,5,20,7,4,1,82.9,23.5,889.4522927
7/20/2013,5,20,7,5,1,83.06,23.5,869.1459888
7/20/2013,5,20,7,6,1,85.6,23.4,867.4909365
7/20/2013,5,20,7,7,1,86.96,23.1,877.6939578
7/20/2013,5,20,7,8,1,84.12,24.2,897.8921761
7/20/2013,5,20,7,9,1,75.22,26.2,968.8072966
7/20/2013,5,20,7,10,1,64.52,28.3,1051.971667
7/20/2013,5,20,7,11,1,56.74,30.4,1137.525718
7/20/2013,5,20,7,12,1,50.44,32.1,1220.100485
7/20/2013,5,20,7,13,1,45.91,33.1,1294.182144
7/20/2013,5,20,7,14,1,40.74,33.8,1351.488384
7/20/2013,5,20,7,15,1,39.94,33.8,1391.864825
7/20/2013,5,20,7,16,1,38.88,34.5,1423.608196
7/20/2013,5,20,7,17,1,39.72,34.4,1446.083799
7/20/2013,5,20,7,18,1,39.69,33.8,1440.559448
7/20/2013,5,20,7,19,1,58.55,29.1,1422.321595
7/20/2013,5,20,7,20,1,67.24,27,1376.588987
7/20/2013,5,20,7,21,1,73.98,26.1,1311.636068
7/20/2013,5,20,7,22,1,76.75,25.6,1275.058619
7/20/2013,5,20,7,23,1,78.85,25.3,1195.584213
7/21/2013,6,21,7,0,1,79.21,24.8,1107.24168
7/21/2013,6,21,7,1,1,78.83,24.6,1032.093624
7/21/2013,6,21,7,2,1,79.4,24.4,970.7435025
7/21/2013,6,21,7,3,1,84.69,23.9,928.8079391
7/21/2013,6,21,7,4,1,85.64,23.9,899.7913583
7/21/2013,6,21,7,5,1,86.68,23.9,882.1817553
7/21/2013,6,21,7,6,1,87.52,23.7,878.8143528
7/21/2013,6,21,7,7,1,88.47,23.5,882.7141862
7/21/2013,6,21,7,8,1,85.84,24.9,896.8908648
7/21/2013,6,21,7,9,1,77.01,26.9,971.7018164
7/21/2013,6,21,7,10,1,71.13,28.3,1047.565965
7/21/2013,6,21,7,11,1,61.9,30.1,1120.677511
7/21/2013,6,21,7,12,1,55.84,31.6,1193.734807
7/21/2013,6,21,7,13,1,48.08,33.3,1266.75945
7/21/2013,6,21,7,14,1,44.95,34.2,1331.701913
7/21/2013,6,21,7,15,1,40.28,35,1381.012494
7/21/2013,6,21,7,16,1,39.32,35.2,1418.289517
7/21/2013,6,21,7,17,1,37,35.8,1441.242757
7/21/2013,6,21,7,18,1,36.96,35.4,1446.982038
7/21/2013,6,21,7,19,1,51.91,31.9,1428.201483
7/21/2013,6,21,7,20,1,56.37,30.4,1381.745892
7/21/2013,6,21,7,21,1,66.13,28.4,1326.754474
7/21/2013,6,21,7,22,1,73.41,27.2,1304.138287
7/21/2013,6,21,7,23,1,78.13,26.7,1225.023392
7/22/2013,0,22,7,0,0,80.52,26.2,1126.60362
7/22/2013,0,22,7,1,0,79.84,26.4,1048.527636
7/22/2013,0,22,7,2,0,82.69,26,991.7934468
7/22/2013,0,22,7,3,0,84.11,25.7,953.2046815
7/22/2013,0,22,7,4,0,84.38,25.4,933.8186112
7/22/2013,0,22,7,5,0,83.36,25.4,926.4755964
7/22/2013,0,22,7,6,0,83.98,25.4,948.3178235
7/22/2013,0,22,7,7,0,83.76,25.5,993.4512686
7/22/2013,0,22,7,8,0,82.7,26.1,1034.775851
7/22/2013,0,22,7,9,0,73.57,28,1098.992605
7/22/2013,0,22,7,10,0,64.95,29.8,1168.166777
7/22/2013,0,22,7,11,0,58.04,31.3,1238.44311
7/22/2013,0,22,7,12,0,53.67,32.4,1307.514623
7/22/2013,0,22,7,13,0,49.02,33.7,1371.753767
7/22/2013,0,22,7,14,0,46,34.7,1443.004423
7/22/2013,0,22,7,15,0,41.76,35.6,1498.349627
7/22/2013,0,22,7,16,0,40.72,35.8,1543.376402
7/22/2013,0,22,7,17,0,40.62,35.9,1573.001561
7/22/2013,0,22,7,18,0,40.77,35.7,1570.98364
7/22/2013,0,22,7,19,0,42.82,34.8,1547.547063
7/22/2013,0,22,7,20,0,47.24,33.2,1492.344021
7/22/2013,0,22,7,21,0,50.32,31.8,1432.932407
7/22/2013,0,22,7,22,0,52.78,31.3,1399.101644
7/22/2013,0,22,7,23,0,56.2,30.5,1304.4799
7/23/2013,1,23,7,0,0,62.22,29.1,1194.54176
7/23/2013,1,23,7,1,0,65.99,28.2,1110.378303
7/23/2013,1,23,7,2,0,71.38,27.2,1054.868654
7/23/2013,1,23,7,3,0,76.3,26.7,1019.495992
7/23/2013,1,23,7,4,0,80.71,26,996.0619874
7/23/2013,1,23,7,5,0,81.56,25.9,978.8185637
7/23/2013,1,23,7,6,0,83.05,25.6,989.2835813
7/23/2013,1,23,7,7,0,84.95,25.2,1031.934254
7/23/2013,1,23,7,8,0,81.67,26.1,1065.392014
7/23/2013,1,23,7,9,0,74.3,27.5,1135.159461
7/23/2013,1,23,7,10,0,65.24,29.2,1213.478073
7/23/2013,1,23,7,11,0,60.61,31,1292.20922
7/23/2013,1,23,7,12,0,56.81,32.2,1379.072563
7/23/2013,1,23,7,13,0,52,33.3,1482.966162
7/23/2013,1,23,7,14,0,46.62,34.9,1546.266183
7/23/2013,1,23,7,15,0,39.61,35.8,1576.799838
7/23/2013,1,23,7,16,0,33.34,36.5,1613.865174
7/23/2013,1,23,7,17,0,32.51,36.6,1640.353165
7/23/2013,1,23,7,18,0,32.29,36.1,1631.725349
7/23/2013,1,23,7,19,0,33.36,34.9,1607.33141
7/23/2013,1,23,7,20,0,38.08,33.3,1554.659654
7/23/2013,1,23,7,21,0,45.91,30.6,1480.354479
7/23/2013,1,23,7,22,0,57.96,28.1,1429.506458
7/23/2013,1,23,7,23,0,51.9,29.7,1323.29593
7/24/2013,2,24,7,0,0,52.86,29.1,1203.43747
7/24/2013,2,24,7,1,0,56.64,28.1,1112.70386
7/24/2013,2,24,7,2,0,64.77,27.2,1052.438889
7/24/2013,2,24,7,3,0,72.38,26.7,1007.118892
7/24/2013,2,24,7,4,0,78.51,26,975.8560717
7/24/2013,2,24,7,5,0,81.36,25.7,960.2837179
7/24/2013,2,24,7,6,0,84.43,25.1,973.3083209
7/24/2013,2,24,7,7,0,88.21,24.4,1010.548377
7/24/2013,2,24,7,8,0,85.18,25.1,1035.392761
7/24/2013,2,24,7,9,0,76.69,27.1,1097.54316
7/24/2013,2,24,7,10,0,66.69,28.8,1177.861883
7/24/2013,2,24,7,11,0,62.27,30,1278.639933
7/24/2013,2,24,7,12,0,56.69,31.6,1376.503624
7/24/2013,2,24,7,13,0,54.33,32.8,1456.215856
7/24/2013,2,24,7,14,0,51.82,33.5,1535.9685
7/24/2013,2,24,7,15,0,48.49,34.8,1587.067001
7/24/2013,2,24,7,16,0,45.47,34.9,1628.296258
7/24/2013,2,24,7,17,0,44.46,35.2,1658.879671
7/24/2013,2,24,7,18,0,43.69,35.2,1650.115974
7/24/2013,2,24,7,19,0,45.87,34.3,1622.568332
7/24/2013,2,24,7,20,0,51.07,33.3,1567.358867
7/24/2013,2,24,7,21,0,57.85,31.5,1494.138812
7/24/2013,2,24,7,22,0,64.58,29.3,1445.721138
7/24/2013,2,24,7,23,0,64.24,28.9,1336.803323
7/25/2013,3,25,7,0,0,68.4,27.8,1217.43786
7/25/2013,3,25,7,1,0,74.38,27,1127.708893
7/25/2013,3,25,7,2,0,75.73,26.8,1066.893182
7/25/2013,3,25,7,3,0,78.18,26.4,1022.254748
7/25/2013,3,25,7,4,0,80.48,25.7,993.3042383
7/25/2013,3,25,7,5,0,82.75,25.3,983.3478457
7/25/2013,3,25,7,6,0,80.45,25,993.555692
7/25/2013,3,25,7,7,0,83.68,24.5,1029.924488
7/25/2013,3,25,7,8,0,77.01,26.2,1074.288871
7/25/2013,3,25,7,9,0,72.89,27.8,1191.670381
7/25/2013,3,25,7,10,0,65.44,29.6,1234.516069
7/25/2013,3,25,7,11,0,58.07,31.4,1294.711301
7/25/2013,3,25,7,12,0,49.64,33.5,1382.473558
7/25/2013,3,25,7,13,0,43.38,34.8,1465.673734
7/25/2013,3,25,7,14,0,45.75,35,1524.426643
7/25/2013,3,25,7,15,0,43.48,34.5,1554.394
7/25/2013,3,25,7,16,0,39.15,34.9,1575.11211
7/25/2013,3,25,7,17,0,39.92,35,1614.480026
7/25/2013,3,25,7,18,0,44.67,34.2,1611.535104
7/25/2013,3,25,7,19,0,46.49,33.4,1570.71356
7/25/2013,3,25,7,20,0,49.43,32.3,1510.582151
7/25/2013,3,25,7,21,0,55.84,30.7,1453.443629
7/25/2013,3,25,7,22,0,60.72,29.3,1420.866609
7/25/2013,3,25,7,23,0,65.75,28.4,1326.570079
7/26/2013,4,26,7,0,0,67.51,27.8,1214.08858
7/26/2013,4,26,7,1,0,65.74,27.6,1135.339063
7/26/2013,4,26,7,2,0,63.96,27.7,1082.540604
7/26/2013,4,26,7,3,0,68.04,27,1043.577946
7/26/2013,4,26,7,4,0,70.26,26.7,1012.764521
7/26/2013,4,26,7,5,0,70.4,26.6,1000.249363
7/26/2013,4,26,7,6,0,73.02,26,1014.842812
7/26/2013,4,26,7,7,0,72.9,25.8,1057.018078
7/26/2013,4,26,7,8,0,74.6,26,1085.330633
7/26/2013,4,26,7,9,0,70.91,26.9,1132.474924
7/26/2013,4,26,7,10,0,65.75,27.9,1204.039942
7/26/2013,4,26,7,11,0,59.48,29.3,1289.627032
7/26/2013,4,26,7,12,0,56.71,30.6,1366.69944
7/26/2013,4,26,7,13,0,53.47,31.7,1452.855896
7/26/2013,4,26,7,14,0,49.87,33.3,1534.554408
7/26/2013,4,26,7,15,0,44.39,34.8,1601.354636
7/26/2013,4,26,7,16,0,42.82,36,1650.849032
7/26/2013,4,26,7,17,0,40.91,36.4,1661.034804
7/26/2013,4,26,7,18,0,40.18,36.1,1627.063196
7/26/2013,4,26,7,19,0,45.09,34.3,1578.87197
7/26/2013,4,26,7,20,0,58.37,30.3,1514.524024
7/26/2013,4,26,7,21,0,78.03,26.9,1445.091064
7/26/2013,4,26,7,22,0,81.23,26,1399.673121
7/26/2013,4,26,7,23,0,83.24,25.5,1306.414254
7/27/2013,5,27,7,0,1,83.23,25.6,1199.59917
7/27/2013,5,27,7,1,1,84.54,25.9,1111.708373
7/27/2013,5,27,7,2,1,82.03,25.6,1048.089771
7/27/2013,5,27,7,3,1,83.41,25.4,999.5405245
7/27/2013,5,27,7,4,1,86.06,24.5,961.7527253
7/27/2013,5,27,7,5,1,86.52,24.2,937.2453739
7/27/2013,5,27,7,6,1,84.61,23.7,930.4841868
7/27/2013,5,27,7,7,1,81.71,23.6,935.6482219
7/27/2013,5,27,7,8,1,80.92,23.6,944.3180731
7/27/2013,5,27,7,9,1,76.61,23.9,1002.367412
7/27/2013,5,27,7,10,1,79.2,23.7,1076.445827
7/27/2013,5,27,7,11,1,74.93,24.2,1146.21373
7/27/2013,5,27,7,12,1,71.2,25,1215.925216
7/27/2013,5,27,7,13,1,59.17,27.6,1283.116932
7/27/2013,5,27,7,14,1,54,29.2,1336.109328
7/27/2013,5,27,7,15,1,51.19,30,1384.015738
7/27/2013,5,27,7,16,1,47.83,30.9,1422.979096
7/27/2013,5,27,7,17,1,47.57,31.2,1452.212979
7/27/2013,5,27,7,18,1,48.07,30.6,1463.663617
7/27/2013,5,27,7,19,1,51.21,29.7,1433.795781
7/27/2013,5,27,7,20,1,56.12,28.2,1378.933717
7/27/2013,5,27,7,21,1,66.24,26,1308.386784
7/27/2013,5,27,7,22,1,72.12,24.8,1265.595084
7/27/2013,5,27,7,23,1,75.34,23.9,1180.767079
7/28/2013,6,28,7,0,1,76.4,23.4,1088.72323
7/28/2013,6,28,7,1,1,80.58,22.5,1012.839773
7/28/2013,6,28,7,2,1,85.1,21.6,953.5756083
7/28/2013,6,28,7,3,1,83.84,22.5,908.7929872
7/28/2013,6,28,7,4,1,79.86,22.8,879.0661232
7/28/2013,6,28,7,5,1,83.56,22.8,860.7238623
7/28/2013,6,28,7,6,1,80.9,22.7,855.7120144
7/28/2013,6,28,7,7,1,81.55,22.2,858.6354281
7/28/2013,6,28,7,8,1,77.19,23.1,863.9971402
7/28/2013,6,28,7,9,1,70,24.8,928.5764393
7/28/2013,6,28,7,10,1,63.85,27,1006.475003
7/28/2013,6,28,7,11,1,61.18,28.3,1081.385285
7/28/2013,6,28,7,12,1,59.66,29.6,1166.897245
7/28/2013,6,28,7,13,1,56.13,31.1,1263.724139
7/28/2013,6,28,7,14,1,53.56,32,1356.254366
7/28/2013,6,28,7,15,1,50.61,32.2,1414.772755
7/28/2013,6,28,7,16,1,46.44,33.5,1470.65188
7/28/2013,6,28,7,17,1,44.67,33.7,1508.26932
7/28/2013,6,28,7,18,1,43.53,34.1,1525.086032
7/28/2013,6,28,7,19,1,43.9,33.5,1510.297807
7/28/2013,6,28,7,20,1,51.07,32.2,1455.217707
7/28/2013,6,28,7,21,1,56.76,30.4,1402.768598
7/28/2013,6,28,7,22,1,62.69,29.1,1374.018316
7/28/2013,6,28,7,23,1,66.98,28.3,1284.988793
7/29/2013,0,29,7,0,0,67.23,28.4,1183.43709
7/29/2013,0,29,7,1,0,66.77,27.7,1104.298686
7/29/2013,0,29,7,2,0,70.67,27.3,1054.008606
7/29/2013,0,29,7,3,0,76.58,26.4,1016.901627
7/29/2013,0,29,7,4,0,78.91,25.9,991.8200143
7/29/2013,0,29,7,5,0,81.98,25.7,986.904912
7/29/2013,0,29,7,6,0,86.42,24.8,1007.447781
7/29/2013,0,29,7,7,0,87.19,24.8,1052.056755
7/29/2013,0,29,7,8,0,84.84,25.6,1086.563521
7/29/2013,0,29,7,9,0,77.36,27.1,1137.428305
7/29/2013,0,29,7,10,0,68.62,28.7,1205.005342
7/29/2013,0,29,7,11,0,61.23,30.1,1292.050802
7/29/2013,0,29,7,12,0,55.4,31.8,1367.771248
7/29/2013,0,29,7,13,0,52.02,33.1,1441.211097
7/29/2013,0,29,7,14,0,47.83,34.2,1498.139985
7/29/2013,0,29,7,15,0,43.69,34.6,1559.124221
